@relation dataOccupancyPreprocessedNoDate

@attribute Temperature numeric
@attribute Humidity numeric
@attribute Light numeric
@attribute CO2 numeric
@attribute HumidityRatio numeric
@attribute Occupancy {0,1}

@data
-1.111405,-1.667541,-0.565269,-0.767056,-1.926948,0
-1.066811,-1.667541,-0.565269,-0.763713,-1.916781,0
-1.111405,-1.667541,-0.565269,-0.753684,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.777086,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.76037,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.773743,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.765942,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.76037,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.768728,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.76037,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.775415,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.7704,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.767056,-1.926948,0
-1.066811,-1.667541,-0.565269,-0.75034,-1.916781,0
-1.089108,-1.667541,-0.565269,-0.738639,-1.921868,0
-1.111405,-1.667541,-0.565269,-0.733624,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.740311,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.75034,-1.926948,0
-1.022218,-1.667541,-0.565269,-0.767056,-1.906589,0
-1.111405,-1.667541,-0.565269,-0.767056,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.741425,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.753684,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.75034,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.76037,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.763713,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.767056,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.765385,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.7704,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.76037,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.75034,-1.926948,0
-1.111405,-1.674265,-0.565269,-0.757027,-1.933196,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.765385,-1.947558,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.111405,-1.687715,-0.565269,-0.745325,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.746997,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.741982,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.740311,-1.945692,0
-1.111405,-1.696793,-0.565269,-0.743654,-1.954126,0
-1.111405,-1.696793,-0.565269,-0.767056,-1.954126,0
-1.111405,-1.705871,-0.565269,-0.753684,-1.962561,0
-1.111405,-1.705871,-0.565269,-0.757027,-1.962561,0
-1.111405,-1.687715,-0.565269,-0.758698,-1.945692,0
-1.111405,-1.705871,-0.565269,-0.757027,-1.962561,0
-1.066811,-1.692254,-0.565269,-0.73446,-1.939807,0
-1.051947,-1.699819,-0.565269,-0.739196,-1.943489,0
-1.066811,-1.705871,-0.565269,-0.736967,-1.952494,0
-1.022218,-1.705871,-0.565269,-0.733624,-1.942402,0
-1.022218,-1.705871,-0.565269,-0.740311,-1.942402,0
-1.022218,-1.705871,-0.565269,-0.76037,-1.942402,0
-1.044515,-1.705871,-0.565269,-0.752012,-1.947451,0
-1.022218,-1.705871,-0.565269,-0.748111,-1.942402,0
-1.022218,-1.705871,-0.565269,-0.772629,-1.942402,0
-1.022218,-1.705871,-0.565269,-0.746997,-1.942402,0
-1.081676,-1.705871,-0.565269,-0.745883,-1.955852,0
-1.066811,-1.696793,-0.565269,-0.757027,-1.944036,0
-1.111405,-1.705871,-0.565269,-0.767056,-1.962561,0
-1.066811,-1.696793,-0.565269,-0.746997,-1.944036,0
-1.066811,-1.687715,-0.565269,-0.743654,-1.935578,0
-1.111405,-1.687715,-0.565269,-0.736967,-1.945692,0
-1.022218,-1.687715,-0.565269,-0.746997,-1.925438,0
-1.111405,-1.687715,-0.565269,-0.748669,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.752012,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.743654,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.730281,-1.945692,0
-1.111405,-1.687715,-0.565269,-0.746997,-1.945692,0
-1.111405,-1.677628,-0.565269,-0.741982,-1.93632,0
-1.111405,-1.667541,-0.565269,-0.743654,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.75034,-1.926948,0
-1.144437,-1.674265,-0.565269,-0.742539,-1.940698,0
-1.111405,-1.667541,-0.565269,-0.746997,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.752012,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.76037,-1.947558,0
-1.111405,-1.667541,-0.565269,-0.762599,-1.926948,0
-1.144437,-1.674265,-0.565269,-0.740311,-1.940698,0
-1.144437,-1.674265,-0.565269,-0.729167,-1.940698,0
-1.111405,-1.667541,-0.565269,-0.746997,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.743654,-1.947558,0
-1.210502,-1.687715,-0.565269,-0.740311,-1.968079,0
-1.111405,-1.667541,-0.565269,-0.736967,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.763713,-1.947558,0
-1.144437,-1.674265,-0.565269,-0.745883,-1.940698,0
-1.160954,-1.677628,-0.565269,-0.730281,-1.947558,0
-1.210502,-1.687715,-0.565269,-0.736967,-1.968079,0
-1.111405,-1.667541,-0.565269,-0.735296,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.736967,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.746997,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.740311,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.753684,-1.947558,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.753684,-1.947558,0
-1.111405,-1.661993,-0.565269,-0.74449,-1.921794,0
-1.111405,-1.656445,-0.565269,-0.743654,-1.916639,0
-1.111405,-1.667541,-0.565269,-0.726938,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.731395,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.740311,-1.926948,0
-1.160954,-1.677628,-0.565269,-0.758698,-1.947558,0
-1.111405,-1.667541,-0.565269,-0.745325,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.746997,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.75034,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.741982,-1.926948,0
-1.210502,-1.687715,-0.565269,-0.740311,-1.968079,0
-1.111405,-1.667541,-0.565269,-0.740311,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.757027,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.748669,-1.926948,0
-1.111405,-1.667541,-0.565269,-0.726938,-1.926948,0
-1.111405,-1.64535,-0.565269,-0.740311,-1.906329,0
-1.111405,-1.64535,-0.565269,-0.733624,-1.906329,0
-1.111405,-1.64535,-0.565269,-0.75034,-1.906329,0
-1.111405,-1.64535,-0.565269,-0.720251,-1.906329,0
-1.160954,-1.656445,-0.565269,-0.733624,-1.927939,0
-1.111405,-1.64535,-0.565269,-0.733624,-1.906329,0
-1.111405,-1.656445,-0.565269,-0.740311,-1.916639,0
-1.160954,-1.656445,-0.565269,-0.738639,-1.927939,0
-1.210502,-1.667541,-0.565269,-0.738639,-1.949452,0
-1.111405,-1.64535,-0.565269,-0.733624,-1.906329,0
-1.111405,-1.64535,-0.565269,-0.723594,-1.906329,0
-1.111405,-1.64535,-0.565269,-0.726938,-1.906329,0
-1.210502,-1.660144,-0.565269,-0.730281,-1.942622,0
-1.210502,-1.667541,-0.565269,-0.743654,-1.949452,0
-1.210502,-1.64535,-0.565269,-0.736967,-1.928962,0
-1.210502,-1.64535,-0.565269,-0.743654,-1.928962,0
-1.235276,-1.64535,-0.565269,-0.736967,-1.934601,0
-1.210502,-1.64535,-0.565269,-0.721923,-1.928962,0
-1.210502,-1.64535,-0.565269,-0.728609,-1.928962,0
-1.210502,-1.64535,-0.565269,-0.755355,-1.928962,0
-1.210502,-1.64535,-0.565269,-0.746997,-1.928962,0
-1.210502,-1.64535,-0.494073,-0.728609,-1.928962,0
-1.210502,-1.64535,-0.494073,-0.736967,-1.928962,0
-1.210502,-1.64535,-0.494073,-0.735853,-1.928962,0
-1.210502,-1.64535,-0.494073,-0.728275,-1.928962,0
-1.210502,-1.64535,-0.494073,-0.720251,-1.928962,0
-1.210502,-1.64535,-0.517805,-0.736967,-1.928962,0
-1.210502,-1.64535,-0.511872,-0.753684,-1.928962,0
-1.210502,-1.64535,-0.529671,-0.75034,-1.928962,0
-1.210502,-1.64535,-0.517805,-0.742539,-1.928962,0
-1.210502,-1.64535,-0.529671,-0.737803,-1.928962,0
-1.17747,-1.638625,-0.517805,-0.735853,-1.915209,0
-1.210502,-1.64535,-0.529671,-0.738639,-1.928962,0
-1.185728,-1.64535,-0.514415,-0.713565,-1.923315,0
-1.210502,-1.64535,-0.496616,-0.725266,-1.928962,0
-1.210502,-1.64535,-0.506786,-0.707714,-1.928962,0
-1.160954,-1.635263,-0.534756,-0.716908,-1.908318,0
-1.111405,-1.635263,-0.534756,-0.710222,-1.896956,0
-1.136179,-1.64535,-0.534756,-0.719415,-1.911999,0
-1.136179,-1.64535,-0.534756,-0.730281,-1.911999,0
-1.111405,-1.64535,-0.504244,-0.731395,-1.906329,0
-1.136179,-1.64535,-0.443218,-0.729445,-1.911999,0
-1.111405,-1.64535,-0.443218,-0.726938,-1.906329,0
-1.111405,-1.64535,-0.443218,-0.713565,-1.906329,0
-1.131224,-1.649788,-0.443218,-0.713565,-1.914984,0
-1.111405,-1.64535,-0.494073,-0.72443,-1.906329,0
-1.136179,-1.650897,-0.494073,-0.728609,-1.917146,0
-1.144437,-1.652747,-0.477121,-0.719137,-1.920746,0
-1.111405,-1.64535,-0.471188,-0.714401,-1.906329,0
-1.111405,-1.64535,-0.461865,-0.703535,-1.906329,0
-1.111405,-1.64535,-0.430505,-0.706042,-1.906329,0
-1.111405,-1.64535,-0.430505,-0.713565,-1.906329,0
-1.111405,-1.64535,-0.430505,-0.710222,-1.906329,0
-1.17747,-1.660144,-0.453389,-0.716908,-1.93512,0
-1.111405,-1.64535,-0.499158,-0.735296,-1.906329,0
-1.111405,-1.64535,-0.453389,-0.735296,-1.906329,0
-1.144437,-1.652747,-0.40762,-0.723594,-1.920746,0
-1.111405,-1.64535,-0.40762,-0.715236,-1.906329,0
-1.136179,-1.650897,-0.40762,-0.71858,-1.917146,0
-1.17747,-1.660144,-0.40762,-0.725823,-1.93512,0
-1.136179,-1.650897,-0.40762,-0.723594,-1.917146,0
-1.144437,-1.652747,-0.349985,-0.719137,-1.920746,0
-1.160954,-1.650897,-0.321167,-0.731953,-1.9228,0
-1.17747,-1.64535,-0.370327,-0.735853,-1.921431,0
-1.185728,-1.64535,-0.394906,-0.730281,-1.923315,0
-1.210502,-1.64535,-0.370327,-0.730281,-1.928962,0
-1.210502,-1.64535,-0.394906,-0.725266,-1.928962,0
-1.210502,-1.64535,-0.358037,-0.717744,-1.928962,0
-1.210502,-1.64535,-0.354223,-0.728609,-1.928962,0
-1.235276,-1.635263,-0.368208,-0.739475,-1.925301,0
-1.210502,-1.625176,-0.149957,-0.72248,-1.910333,0
-1.111405,-1.638625,-0.077066,-0.713565,-1.900081,0
-1.022218,-1.667541,-0.089779,-0.713565,-1.906589,0
-1.022218,-1.667541,-0.09995,-0.706878,-1.906589,0
-0.923121,-1.661993,-0.041467,-0.729445,-1.878632,0
-0.923121,-1.667541,-0.019854,-0.731953,-1.883849,0
-0.886785,-1.660144,-0.005869,-0.72248,-1.868508,0
-0.868617,-1.672584,0.004302,-0.736967,-1.876047,0
-0.814114,-1.687715,0.042443,-0.737803,-1.877789,0
-0.814114,-1.692254,0.111096,-0.712729,-1.882086,0
-0.748049,-1.693767,0.111096,-0.704649,-1.868301,0
-0.715017,-1.687715,0.098383,-0.706878,-1.854906,0
-0.681985,-1.699819,0.134828,-0.716908,-1.858805,0
-0.681985,-1.705871,0.163646,-0.719137,-1.864582,0
-0.61592,-1.705871,0.154831,-0.701028,-1.849301,0
-0.54903,-1.710914,0.20772,-0.723594,-1.838627,0
-0.526733,-1.710914,0.233147,-0.7256,-1.833445,0
-0.526733,-1.715958,0.212805,-0.711893,-1.838306,0
-0.427636,-1.731088,0.289087,-0.723594,-1.829903,0
-0.427636,-1.739494,0.31621,-0.720251,-1.838056,0
-0.427636,-1.746219,0.280188,-0.721923,-1.844578,0
-0.373132,-1.736132,0.301801,-0.728609,-1.822114,0
-0.293855,-1.746219,0.357741,-0.723594,-1.813468,0
-0.26908,-1.746219,0.393339,-0.712729,-1.807682,0
-0.219532,-1.751766,0.400967,-0.716908,-1.801538,0
-0.219532,-1.761013,0.43487,-0.719137,-1.810623,0
-0.169983,-1.757314,0.446736,-0.715236,-1.795395,0
-0.031248,-1.778497,0.712451,-0.711057,-1.783826,0
0.001785,-1.775135,0.577263,-0.725823,-1.772713,0
-0.006473,-1.78354,0.477249,-0.711893,-1.783028,0
0.018301,-1.778497,0.548445,-0.715236,-1.772177,0
0.067849,-1.778497,0.512847,-0.706878,-1.760496,0
0.067849,-1.78354,0.605657,-0.709386,-1.765542,0
0.140521,-1.788584,0.473859,-0.705764,-1.753445,0
0.149604,-1.788584,0.36664,-0.693505,-1.751297,0
0.140521,-1.788584,0.5993,-0.710222,-1.753445,0
0.176856,-1.793123,0.484877,-0.717744,-1.74942,0
0.176856,-1.793123,0.472164,-0.707714,-1.74942,0
0.176856,-1.793123,0.742964,-0.710222,-1.74942,0
0.176856,-1.80674,0.741693,-0.71858,-1.763136,0
0.251179,-1.80674,0.741693,-0.712729,-1.745583,0
0.300727,-1.80674,0.721351,-0.701863,-1.733841,0
0.275953,-1.813465,0.809499,-0.696849,-1.746531,0
0.308985,-1.826914,0.802718,-0.704649,-1.752368,0
0.325502,-1.826914,0.784919,-0.703535,-1.748467,0
0.37505,-1.826914,0.807804,-0.701306,-1.736741,0
0.37505,-1.826914,0.812889,-0.695734,-1.736741,0
0.441941,-1.826914,0.746778,-0.702699,-1.72086,0
0.464237,-1.826914,0.792547,-0.696849,-1.715553,0
0.464237,-1.833639,0.809499,-0.705764,-1.722449,0
0.489012,-1.842044,0.802718,-0.701028,-1.725188,0
0.53856,-1.847088,0.769663,-0.721923,-1.718601,0
0.563334,-1.847088,0.81416,-0.709386,-1.712705,0
0.590586,-1.847088,0.900613,-0.701863,-1.706211,0
0.563334,-1.858183,0.914598,-0.705207,-1.724153,0
0.672341,-1.847088,0.895528,-0.700192,-1.686669,0
0.672341,-1.847088,0.912055,-0.69852,-1.686669,0
0.672341,-1.852636,0.910784,-0.701863,-1.692432,0
0.672341,-1.861882,0.975624,-0.710222,-1.702037,0
0.72189,-1.869279,0.96291,-0.709386,-1.697906,0
0.771438,-1.869279,0.96291,-0.711893,-1.68606,0
0.771438,-1.869279,0.999356,-0.716908,-1.68606,0
0.870535,-1.869279,0.994694,-0.726938,-1.66227,0
0.870535,-1.874323,0.985794,-0.725266,-1.667574,0
0.870535,-1.889453,0.980709,-0.720251,-1.683486,0
0.870535,-1.889453,0.985794,-0.704371,-1.683486,0
0.870535,-1.889453,1.048515,-0.724709,-1.683486,0
0.915129,-1.898531,0.96291,-0.710222,-1.682371,0
0.915129,-1.907609,1.086232,-0.712729,-1.691943,0
0.959722,-1.907609,1.031564,-0.72443,-1.681282,0
0.959722,-1.907609,1.045549,-0.728609,-1.681282,0
1.058819,-1.907609,1.105303,-0.702699,-1.657498,0
1.058819,-1.907609,1.097674,-0.707993,-1.657498,0
1.058819,-1.927783,1.082418,-0.716072,-1.678962,0
1.058819,-1.927783,1.109541,-0.706878,-1.678962,0
1.058819,-1.927783,1.114202,-0.711893,-1.678962,0
1.113323,-1.927783,1.068433,-0.713565,-1.665899,0
1.167826,-1.927783,1.137087,-0.706878,-1.652797,0
1.167826,-1.93787,1.128187,-0.731953,-1.663601,0
1.167826,-1.942914,1.137087,-0.691834,-1.669003,0
1.233891,-1.947957,1.140053,-0.710222,-1.65856,0
1.266923,-1.947957,1.145986,-0.711893,-1.650617,0
1.266923,-1.953505,1.173956,-0.702699,-1.656595,0
1.266923,-1.959053,0.903156,-0.703535,-1.662574,0
1.266923,-1.970148,1.221421,-0.709107,-1.674531,0
1.266923,-1.959053,1.204469,-0.709386,-1.662574,0
1.266923,-1.953505,1.219725,-0.715236,-1.656595,0
1.316472,-1.959053,1.219725,-0.711893,-1.650669,0
1.36602,-1.970148,1.24261,-0.717744,-1.650762,0
1.36602,-1.970148,1.128187,-0.707714,-1.650762,0
1.36602,-1.970148,1.151072,-0.70855,-1.650762,0
1.36602,-1.970148,1.215911,-0.711893,-1.650762,0
1.410614,-1.970148,1.201926,-0.717744,-1.640024,0
1.455208,-1.970148,1.226506,-0.733624,-1.62926,0
1.43737,-1.982253,1.216674,-0.731953,-1.646751,0
1.455208,-1.985279,1.252781,-0.722257,-1.645756,0
1.455208,-1.980235,1.229896,-0.728609,-1.640258,0
1.504756,-1.990322,1.184127,-0.717744,-1.639332,0
1.521272,-1.990322,1.21464,-0.710222,-1.635351,0
1.504756,-1.990322,1.152343,-0.715236,-1.639332,0
1.52953,-1.994861,1.13073,-0.728609,-1.63833,0
1.554305,-2.008479,1.153614,-0.728052,-1.647293,0
1.52953,-1.9994,1.229896,-0.733624,-1.643301,0
1.521272,-2.008479,1.173956,-0.731395,-1.655226,0
1.554305,-2.008479,1.222268,-0.728609,-1.647293,0
1.554305,-2.008479,1.21464,-0.722759,-1.647293,0
1.554305,-2.008479,1.275665,-0.733624,-1.647293,0
1.581556,-2.008479,1.243881,-0.732788,-1.640738,0
1.581556,-2.008479,1.176499,-0.70855,-1.640738,0
1.608808,-2.018565,1.229896,-0.713565,-1.645275,0
1.663311,-2.008479,1.184127,-0.71858,-1.621014,0
1.663311,-2.008479,1.252781,-0.720251,-1.621014,0
1.663311,-2.008479,1.229896,-0.727773,-1.621014,0
1.663311,-2.008479,1.133273,-0.710222,-1.621014,0
1.696344,-2.021928,1.118016,-0.710222,-1.627902,0
1.71286,-2.028652,1.194298,-0.711057,-1.631364,0
1.688085,-2.018565,1.168871,-0.735296,-1.626176,0
1.663311,-2.028652,1.118016,-0.736967,-1.643292,0
1.737634,-2.028652,1.213369,-0.721923,-1.625388,0
1.762408,-2.028652,1.288379,-0.730281,-1.619404,0
1.762408,-2.028652,1.245153,-0.721923,-1.619404,0
1.762408,-2.038739,1.213369,-0.720251,-1.630611,0
1.762408,-2.028652,1.251933,-0.711336,-1.619404,0
1.762408,-2.043783,1.236253,-0.711893,-1.636214,0
1.762408,-2.035377,1.251933,-0.720251,-1.626875,0
1.762408,-2.048826,1.145139,-0.723594,-1.641817,0
1.762408,-2.028652,1.264223,-0.723594,-1.619404,0
1.811957,-2.028652,1.255324,-0.711057,-1.607412,0
1.828473,-2.035377,1.240067,-0.72248,-1.610909,0
1.861505,-2.028652,1.209554,-0.736967,-1.595387,0
1.861505,-2.028652,1.255324,-0.721923,-1.595387,0
1.861505,-2.028652,1.209554,-0.713565,-1.595387,0
1.861505,-2.028652,1.228201,-0.718022,-1.595387,0
1.861505,-2.028652,1.191755,-0.727773,-1.595387,0
1.883802,-2.028652,1.200655,-0.725266,-1.589966,0
1.883802,-2.028652,1.265494,-0.728609,-1.589966,0
1.861505,-2.028652,1.265494,-0.730281,-1.595387,0
1.950693,-2.028652,1.179042,-0.738639,-1.573662,0
1.920963,-2.028652,1.179042,-0.73251,-1.580915,0
1.950693,-2.028652,1.179042,-0.728609,-1.573662,0
1.920963,-2.028652,1.185822,-0.740311,-1.580915,0
1.950693,-2.028652,1.161243,-0.738639,-1.573662,0
1.950693,-2.028652,1.161243,-0.733624,-1.573662,0
1.950693,-2.028652,1.252781,-0.721087,-1.573662,0
1.950693,-2.028652,1.234982,-0.713565,-1.573662,0
1.950693,-2.028652,1.133273,-0.716908,-1.573662,0
1.975467,-2.028652,1.135815,-0.701028,-1.567609,0
1.975467,-2.028652,1.143444,-0.713565,-1.567609,0
2.016757,-2.028652,1.133273,-0.721366,-1.557502,0
2.04979,-2.028652,1.226082,-0.730281,-1.5494,0
2.04979,-2.028652,1.15531,-0.734739,-1.5494,0
2.025015,-2.028652,1.166328,-0.731953,-1.555477,0
2.04979,-2.028652,1.128187,-0.726938,-1.5494,0
2.04979,-2.028652,1.149546,-0.716908,-1.5494,0
2.04979,-2.028652,1.135815,-0.736132,-1.5494,0
2.077041,-2.023609,1.17777,-0.730281,-1.536991,0
2.04979,-2.018565,1.17777,-0.722759,-1.537992,0
2.04979,-2.023609,1.168871,-0.716908,-1.543696,0
2.04979,-2.018565,1.168871,-0.716908,-1.537992,0
2.04979,-2.013522,1.054448,-0.731953,-1.532288,0
2.04979,-2.021928,1.148529,-0.728052,-1.541794,0
2.04979,-2.028652,1.034954,-0.715794,-1.5494,0
2.077041,-2.028652,0.95401,-0.730281,-1.542705,0
2.104293,-2.038739,1.022664,-0.710222,-1.547446,0
2.086125,-2.042102,1.04682,-0.733624,-1.555715,0
2.131545,-2.043783,1.060805,-0.735296,-1.546483,0
2.158796,-2.028652,1.029021,-0.758698,-1.522561,0
2.131545,-2.048826,1.029021,-0.754519,-1.552216,0
2.158796,-2.048826,1.011222,-0.743654,-1.54553,0
2.158796,-2.048826,1.011222,-0.741982,-1.54553,0
2.158796,-2.056223,1.011222,-0.753684,-1.553951,0
2.158796,-2.06547,1.004865,-0.741982,-1.564478,0
2.158796,-2.071017,1.004865,-0.723594,-1.570794,0
2.191829,-2.077742,1.023088,-0.723594,-1.5704,0
2.158796,-2.086148,1.003594,-0.733624,-1.588019,0
2.178616,-2.078683,1.049363,-0.720251,-1.574695,0
2.191829,-2.077742,1.003594,-0.726938,-1.5704,0
2.183571,-2.076061,0.994694,-0.749504,-1.570497,0
2.224861,-2.077742,0.985794,-0.739475,-1.562335,0
2.208345,-2.086148,1.036649,-0.751176,-1.575968,0
2.257893,-2.091191,1.013764,-0.752012,-1.569661,0
2.224861,-2.097243,0.945111,-0.744768,-1.584626,0
2.224861,-2.097243,0.945111,-0.735853,-1.584626,0
2.257893,-2.091191,1.013764,-0.728609,-1.569661,0
2.233119,-2.09573,1.013764,-0.723594,-1.580889,0
2.257893,-2.091191,1.024783,-0.744768,-1.569661,0
2.233119,-2.09573,0.914598,-0.738639,-1.580889,0
2.257893,-2.100269,0.899342,-0.748669,-1.580058,0
2.257893,-2.109348,0.919684,-0.745325,-1.590456,0
2.257893,-2.116072,0.970538,-0.753684,-1.598158,0
2.257893,-2.129522,0.927312,-0.741146,-1.61356,0
2.257893,-2.142971,0.970538,-0.730281,-1.628963,0
2.257893,-2.139608,0.884085,-0.74449,-1.625112,0
2.257893,-2.149695,0.884085,-0.745325,-1.636664,0
2.257893,-2.149695,0.884085,-0.746161,-1.636664,0
2.257893,-2.149695,0.902732,-0.741425,-1.636664,0
2.257893,-2.149695,0.852301,-0.745325,-1.636664,0
2.257893,-2.149695,0.875186,-0.75034,-1.636664,0
2.257893,-2.137591,0.797633,-0.756191,-1.622802,0
2.257893,-2.142971,0.798904,-0.748669,-1.628963,0
2.257893,-2.136246,0.787462,-0.752569,-1.621262,0
2.257893,-2.155243,0.800175,-0.742818,-1.643017,0
2.257893,-2.171887,0.817974,-0.756191,-1.662076,0
2.257893,-2.171887,0.828145,-0.757027,-1.662076,0
2.257893,-2.181974,0.782376,-0.753684,-1.673626,0
2.257893,-2.171887,0.782376,-0.743654,-1.662076,0
2.257893,-2.157092,0.794242,-0.744768,-1.645135,0
2.233119,-2.155243,0.67431,-0.764549,-1.648942,0
2.224861,-2.149695,0.782376,-0.742539,-1.644575,0
2.233119,-2.149695,0.774748,-0.741982,-1.642599,0
2.257893,-2.149695,0.76712,-0.733624,-1.636664,0
2.257893,-2.149695,0.716265,-0.748111,-1.636664,0
2.233119,-2.160791,0.751864,-0.762042,-1.655286,0
2.233119,-2.17693,0.706094,-0.762877,-1.673739,0
2.257893,-2.160791,0.660325,-0.75034,-1.64937,0
2.233119,-2.17693,0.762034,-0.746997,-1.673739,0
2.233119,-2.17693,0.716265,-0.745325,-1.673739,0
2.208345,-2.17693,0.670496,-0.73446,-1.679618,0
2.158796,-2.171887,0.662021,-0.76037,-1.685613,0
2.158796,-2.19206,0.562007,-0.773743,-1.708573,0
2.158796,-2.19206,0.446736,-0.7704,-1.708573,0
2.158796,-2.185336,0.395882,-0.763713,-1.70092,0
2.158796,-2.201139,0.395882,-0.764549,-1.718905,0
2.131545,-2.19206,0.357741,-0.76037,-1.714985,0
2.131545,-2.17693,0.441651,-0.755355,-1.697794,0
2.077041,-2.171887,0.418766,-0.768728,-1.704937,0
2.077041,-2.17693,0.393339,-0.765385,-1.710648,0
2.04979,-2.166339,0.388254,-0.749504,-1.705087,0
2.04979,-2.171887,0.477249,-0.757027,-1.711359,0
2.04979,-2.149695,0.308158,-0.778758,-1.686271,0
1.950693,-2.149695,0.233147,-0.772907,-1.709698,0
1.983725,-2.136246,0.143304,-0.753684,-1.686759,0
1.950693,-2.136246,0.272136,-0.759256,-1.694585,0
1.950693,-2.129522,0.197549,-0.762042,-1.687029,0
1.920963,-2.129522,0.195854,-0.768171,-1.694074,0
1.891234,-2.142971,0.251794,-0.7704,-1.716166,0
1.861505,-2.134565,0.163222,-0.752012,-1.713767,0
1.861505,-2.129522,0.202634,-0.768728,-1.708131,0
1.861505,-2.142971,0.214501,-0.768171,-1.723161,0
1.861505,-2.144652,0.233147,-0.775415,-1.72504,0
1.861505,-2.139608,0.17085,-0.765385,-1.719404,0
1.762408,-2.129522,0.146694,-0.762877,-1.731459,0
1.762408,-2.129522,0.287392,-0.76037,-1.731459,0
1.762408,-2.122797,0.329771,-0.783773,-1.723989,0
1.762408,-2.114391,0.264931,-0.761206,-1.714653,0
1.762408,-2.129522,0.202634,-0.766221,-1.731459,0
1.762408,-2.116072,0.150085,-0.753684,-1.71652,0
1.762408,-2.119435,0.139066,-0.752848,-1.720255,0
1.762408,-2.114391,0.159408,-0.763713,-1.714653,0
1.762408,-2.116072,0.141609,-0.775972,-1.71652,0
1.762408,-2.104809,0.240775,-0.768728,-1.704008,0
1.71286,-2.104809,0.233147,-0.772071,-1.715709,0
1.762408,-2.109348,0.187378,-0.765385,-1.70905,0
1.71286,-2.100269,0.141609,-0.76037,-1.710683,0
1.663311,-2.100269,0.141609,-0.76037,-1.722368,0
1.663311,-2.081104,0.206449,-0.761206,-1.701208,0
1.663311,-2.071017,0.156865,-0.757027,-1.690071,0
1.663311,-2.071017,0.044985,-0.759256,-1.690071,0
1.63606,-2.076061,0.060242,-0.763713,-1.702098,0
1.608808,-2.076061,0.052614,-0.768728,-1.708547,0
1.663311,-2.071017,0.029729,-0.783773,-1.690071,0
1.63606,-2.071017,0.075498,-0.773743,-1.696539,0
1.554305,-2.084467,0.065327,-0.774857,-1.730635,0
1.554305,-2.081104,0.136524,-0.787116,-1.726948,0
1.554305,-2.071017,0.024644,-0.764549,-1.715885,0
1.554305,-2.071017,0.05897,-0.768728,-1.715885,0
1.554305,-2.06547,0.08694,-0.767056,-1.709801,0
1.52953,-2.071017,0.078041,-0.7704,-1.721731,0
1.521272,-2.048826,0.0399,-0.765942,-1.69939,0
1.554305,-2.043783,-0.005869,-0.766221,-1.686016,0
1.554305,-2.028652,0.070413,-0.764828,-1.669421,0
